sample_id,state,latitude,longitude,rainfall_mm,rainfall_24h,rainfall_7d,soil_moisture,slope_degree,elevation_m,distance_to_fault_km,historical_events_count,distance_to_drainage_m,probability,landslide_occurred
NER_02218,Meghalaya,25.60364,91.64481,41.63,116.88,328.76,83.73,11.38,1078.6,22.39,1,349.3,0.6343,1
NER_02219,Manipur,25.20438,93.97862,45.26,123.17,220.17,68.02,23.77,1691.0,1.64,0,363.0,0.6349,1
NER_02220,Mizoram,23.89289,93.11798,4.4,12.96,40.99,35.53,46.37,1239.5,4.55,0,225.3,0.0202,0
NER_02221,Nagaland,26.29689,93.62065,4.93,5.43,47.59,31.72,22.86,1168.3,0.74,4,74.3,0.0113,0
NER_02222,Arunachal Pradesh,27.49084,94.12297,46.89,193.63,565.19,98.0,48.32,2516.6,7.64,0,41.4,0.9997,1
NER_02223,Assam (Barak/Dima Hasao),25.17558,93.83721,9.37,236.93,348.86,87.42,16.83,1018.2,44.17,1,796.9,0.962,1
NER_02224,Manipur,24.30595,94.00833,37.8,75.71,547.28,98.0,23.04,1662.1,2.06,0,166.4,0.9798,1
NER_02225,Assam (Barak/Dima Hasao),25.48872,92.92112,38.38,89.18,382.04,94.64,32.11,425.1,3.17,1,13.2,0.9792,1
NER_02226,Assam (Barak/Dima Hasao),25.71242,93.43252,47.04,214.51,396.3,87.89,19.86,847.8,12.92,1,206.2,0.9956,1
NER_02227,Assam (Barak/Dima Hasao),25.69208,93.17057,3.29,4.14,2.19,28.94,12.57,1011.4,22.59,0,861.4,0.0003,0
NER_02228,Mizoram,24.19531,93.15956,21.54,117.58,192.47,72.31,31.41,1328.0,1.31,8,178.4,0.983,1
NER_02229,Meghalaya,25.61448,91.38304,18.93,86.23,499.73,98.0,34.5,1120.1,13.06,1,246.8,0.9888,1
NER_02230,Nagaland,26.98,95.03364,27.97,238.9,352.67,80.64,42.05,954.5,5.56,4,573.3,0.9997,1
NER_02231,Manipur,24.19369,93.98634,21.27,200.28,249.73,74.98,20.26,1215.1,32.01,3,239.0,0.9466,1
NER_02232,Meghalaya,25.57587,90.84872,46.9,154.08,193.5,60.54,42.62,1057.8,14.34,0,445.8,0.8483,1
NER_02233,Assam (Barak/Dima Hasao),24.93396,92.65829,0.16,0.16,29.04,45.97,26.36,663.4,31.34,3,11.4,0.0045,0
NER_02234,Mizoram,22.00439,92.29217,12.66,79.69,471.3,98.0,37.61,1009.5,17.62,0,128.3,0.98,1
NER_02235,Nagaland,26.99702,93.75449,23.8,34.57,250.77,73.9,36.36,1396.8,2.26,2,146.5,0.6584,1
NER_02236,Assam (Barak/Dima Hasao),24.92103,93.07935,9.36,48.7,284.31,83.82,25.6,455.2,4.34,0,151.1,0.5388,1
NER_02237,Mizoram,22.95347,93.26998,7.34,22.59,50.73,52.32,29.92,977.0,10.3,0,10.0,0.0172,0
NER_02238,Sikkim,27.46889,88.00247,33.74,101.19,522.47,98.0,34.52,2237.3,0.59,0,299.2,0.9948,1
NER_02239,Mizoram,23.39331,92.47556,6.97,17.52,58.1,34.65,7.65,1103.9,7.95,1,188.6,0.0012,0
NER_02240,Sikkim,27.98602,88.52351,30.0,168.77,384.29,98.0,31.84,2500.0,9.8,0,40.0,0.9962,1
NER_02241,Arunachal Pradesh,28.71765,94.94122,43.29,83.58,340.57,91.43,43.49,2682.8,0.57,2,590.9,0.9801,1
NER_02242,Assam (Barak/Dima Hasao),25.88457,93.51277,5.6,17.5,11.61,21.85,31.14,816.8,11.55,0,164.4,0.0019,0
NER_02243,Nagaland,25.41513,94.76503,0.27,0.27,58.0,22.15,44.22,1462.8,4.77,2,39.7,0.0172,0
NER_02244,Arunachal Pradesh,28.61129,96.74294,0.74,20.49,44.69,42.47,51.82,3014.0,14.4,0,59.6,0.045,0
NER_02245,Arunachal Pradesh,27.64205,92.15064,1.91,24.2,46.45,46.72,58.85,2286.5,0.3,2,170.1,0.2859,1
NER_02246,Sikkim,27.75419,88.649,13.23,161.35,411.01,90.15,44.74,2616.6,11.91,2,198.6,0.9988,1
NER_02247,Nagaland,26.35845,93.35307,6.96,15.74,55.68,48.98,21.72,1058.9,10.26,0,107.8,0.0056,0
NER_02248,Arunachal Pradesh,28.2128,97.08837,48.08,144.72,351.1,77.02,40.73,2661.2,5.5,5,120.4,0.9978,1
NER_02249,Manipur,25.03985,94.29823,6.3,20.75,39.46,48.67,31.6,598.1,13.66,1,356.9,0.0114,0
NER_02250,Assam (Barak/Dima Hasao),25.51755,93.71116,2.23,14.69,4.08,40.01,27.66,743.9,7.46,4,62.2,0.017,0
NER_02251,Meghalaya,25.68831,89.94688,37.35,224.04,615.06,98.0,29.92,2299.7,5.54,1,46.0,0.9997,1
NER_02252,Tripura (Jampui Hills),24.32328,92.31068,31.85,213.21,288.46,73.07,20.82,435.8,8.89,1,299.1,0.9782,1
NER_02253,Assam (Barak/Dima Hasao),25.22827,92.53944,6.54,17.15,59.43,25.23,29.84,481.5,3.06,1,123.7,0.0067,0
NER_02254,Meghalaya,25.97384,90.90518,4.88,18.27,46.95,32.31,32.35,1456.6,14.36,4,271.8,0.0158,0
NER_02255,Arunachal Pradesh,26.81752,94.30185,27.97,138.97,497.84,98.0,62.58,2528.2,5.95,2,52.4,0.9997,1
NER_02256,Tripura (Jampui Hills),24.44387,91.96929,1.73,8.33,33.0,28.23,13.66,689.3,15.92,2,243.8,0.0008,0
NER_02257,Tripura (Jampui Hills),24.25173,91.90647,1.19,10.64,34.68,48.34,21.5,685.5,0.67,0,298.5,0.0047,0
NER_02258,Meghalaya,25.61174,92.68649,4.1,139.9,420.47,91.58,26.49,1274.7,2.18,0,246.6,0.9878,1
NER_02259,Tripura (Jampui Hills),23.87391,91.94125,27.44,138.49,389.43,89.12,11.41,738.3,9.36,0,228.0,0.9143,1
NER_02260,Manipur,24.86121,93.72582,32.69,52.17,139.56,67.99,35.33,677.3,2.74,1,150.4,0.3489,0
NER_02261,Arunachal Pradesh,29.217,91.54845,2.61,16.1,3.33,36.88,48.43,2620.8,9.26,3,144.7,0.0497,0
NER_02262,Tripura (Jampui Hills),24.28097,92.13753,51.02,61.44,202.87,70.21,33.05,339.0,19.69,2,59.5,0.4562,1
NER_02263,Arunachal Pradesh,27.98486,91.68995,39.2,192.12,393.36,87.18,25.54,2151.1,4.92,0,79.3,0.9954,1
NER_02264,Manipur,25.47591,93.46185,2.6,20.16,32.23,33.99,37.25,1157.5,6.14,4,391.3,0.0298,0
NER_02265,Mizoram,23.91243,92.89505,33.43,208.07,588.86,98.0,33.93,1471.7,0.9,3,17.5,0.9997,1
NER_02266,Mizoram,22.8069,93.20979,34.4,212.39,519.12,98.0,41.89,1929.7,0.2,3,402.0,0.9997,1
NER_02267,Manipur,25.24906,94.55279,0.71,22.19,4.65,45.08,23.11,770.7,28.36,0,188.0,0.0016,0
NER_02268,Mizoram,22.67888,92.64332,4.03,4.03,11.24,31.7,25.54,1366.5,30.42,1,460.6,0.0006,0
NER_02269,Assam (Barak/Dima Hasao),26.1848,92.50455,15.25,171.55,266.39,79.27,25.3,839.9,2.1,2,393.8,0.9754,1
NER_02270,Tripura (Jampui Hills),24.33653,91.85002,6.67,20.04,55.56,29.07,7.46,801.4,2.08,1,610.7,0.0007,0
NER_02271,Sikkim,27.45883,88.7165,2.7,8.94,23.47,22.61,38.01,2720.2,15.35,0,145.6,0.0027,0
NER_02272,Meghalaya,25.76619,89.80137,15.41,218.73,400.57,96.02,35.58,1691.2,0.9,0,17.4,0.9996,1
NER_02273,Arunachal Pradesh,27.30944,92.65047,5.57,226.58,616.64,98.0,32.33,2403.9,3.57,3,37.8,0.9997,1
NER_02274,Arunachal Pradesh,28.15578,94.13547,4.44,4.44,48.18,25.96,31.86,2214.4,10.39,1,208.6,0.0034,0
NER_02275,Meghalaya,25.67881,90.10793,16.54,16.54,84.38,62.59,29.58,1908.8,19.31,0,30.0,0.0211,0
NER_02276,Mizoram,23.40927,92.54141,0.34,2.7,18.12,21.81,26.68,1372.8,0.2,0,44.3,0.0018,0
NER_02277,Nagaland,26.46331,94.1281,11.89,170.48,266.58,76.23,41.91,1976.3,5.88,1,244.7,0.9897,1
NER_02278,Meghalaya,25.32256,90.95676,7.97,17.35,34.6,53.83,38.07,1167.8,7.46,0,134.6,0.0269,0
NER_02279,Manipur,25.16671,94.00754,30.28,95.84,498.81,98.0,31.97,1128.5,1.69,1,535.7,0.9909,1
NER_02280,Nagaland,26.88136,95.14841,35.38,103.44,508.57,98.0,55.45,1467.8,10.37,2,72.5,0.9994,1
NER_02281,Manipur,23.81905,93.25099,27.13,194.96,591.06,98.0,28.33,1859.2,11.34,0,69.2,0.9996,1
NER_02282,Mizoram,23.59471,92.96138,4.75,103.91,345.3,80.77,32.87,916.9,6.13,2,601.8,0.942,1
NER_02283,Tripura (Jampui Hills),23.98679,91.88046,48.77,202.33,546.86,98.0,32.64,743.2,1.57,0,291.3,0.9997,1
NER_02284,Tripura (Jampui Hills),24.46653,91.88678,29.56,29.56,394.79,83.76,22.55,815.8,1.18,0,141.5,0.6236,1
NER_02285,Mizoram,23.44317,92.78248,36.85,172.35,301.13,82.17,38.38,644.8,24.55,2,66.6,0.9906,1
NER_02286,Mizoram,24.26037,92.97773,50.69,122.57,595.28,98.0,24.84,1751.6,12.01,1,263.1,0.9962,1
NER_02287,Mizoram,22.81593,93.2969,32.67,33.14,255.02,76.39,30.95,913.2,5.89,2,216.2,0.5192,1
NER_02288,Mizoram,22.7124,92.7611,31.23,99.37,454.81,98.0,33.41,1243.9,5.07,3,266.4,0.9955,1
NER_02289,Nagaland,26.21942,94.55138,42.74,173.48,390.05,92.71,22.67,1049.9,4.08,3,152.2,0.9972,1
NER_02290,Arunachal Pradesh,26.71888,96.18685,45.31,89.88,165.25,68.87,62.94,2585.3,3.56,2,44.4,0.9706,1
NER_02291,Sikkim,27.81675,88.5511,0.21,17.6,55.0,34.38,35.6,2344.9,4.27,2,109.4,0.023,0
NER_02292,Meghalaya,25.70527,92.73198,0.52,8.38,1.83,28.31,35.32,1003.2,4.11,1,232.5,0.0049,0
NER_02293,Manipur,24.06727,93.46947,0.99,0.99,42.56,48.91,15.73,1400.5,14.83,3,156.9,0.0043,0
NER_02294,Meghalaya,25.22593,90.04053,5.4,8.83,51.64,45.96,46.72,1674.0,5.98,2,323.2,0.0569,0
NER_02295,Arunachal Pradesh,29.13198,97.22531,13.53,207.74,638.76,98.0,56.18,3191.7,4.66,0,217.7,0.9997,1
NER_02296,Mizoram,24.47538,92.32619,32.82,187.54,569.2,98.0,36.43,1692.5,4.12,5,13.8,0.9997,1
NER_02297,Sikkim,27.02943,88.73264,7.34,17.88,40.65,24.51,27.48,2103.1,0.2,2,88.4,0.0077,0
NER_02298,Nagaland,25.33644,93.78037,36.0,138.78,408.62,91.89,25.56,1381.1,1.16,0,137.3,0.9875,1
NER_02299,Tripura (Jampui Hills),24.36188,92.31242,18.19,62.94,185.15,69.76,15.76,652.6,0.2,0,93.3,0.1611,1
NER_02300,Assam (Barak/Dima Hasao),25.30571,93.7191,19.7,42.44,223.74,71.65,26.54,435.7,4.02,0,247.9,0.228,1
NER_02301,Tripura (Jampui Hills),24.25984,92.3991,0.68,17.31,7.83,33.22,8.29,516.4,2.11,5,137.6,0.0043,0
NER_02302,Tripura (Jampui Hills),24.21531,92.34373,6.05,127.52,366.65,83.79,15.68,806.3,5.17,1,115.9,0.9317,1
NER_02303,Meghalaya,25.57973,91.52128,15.4,76.85,159.46,60.93,22.29,1021.0,12.87,0,176.6,0.1124,0
NER_02304,Meghalaya,25.68068,92.1711,43.28,234.26,560.05,98.0,40.91,1534.3,0.96,1,289.3,0.9997,1
NER_02305,Sikkim,27.27277,88.57031,2.65,2.65,59.07,28.34,52.4,2709.1,13.07,1,241.8,0.0195,0
NER_02306,Manipur,23.86264,94.62095,3.28,7.91,1.87,38.08,33.69,620.4,11.66,1,148.6,0.0055,0
NER_02307,Tripura (Jampui Hills),23.50843,92.38627,2.77,4.65,41.21,43.89,18.38,150.0,0.62,1,153.4,0.0043,0
NER_02308,Arunachal Pradesh,28.76728,95.54262,26.8,148.53,364.46,98.0,39.75,3535.1,15.15,1,699.5,0.992,1
NER_02309,Manipur,25.02425,94.61548,46.46,46.46,376.2,98.0,24.3,1810.4,0.9,4,337.0,0.9468,1
NER_02310,Nagaland,26.09008,95.14281,7.55,13.44,0.94,23.32,50.66,1443.7,2.8,0,146.6,0.0131,0
NER_02311,Nagaland,26.19351,94.07682,3.98,7.52,56.83,44.35,43.16,1704.8,24.13,0,142.0,0.0112,0
NER_02312,Assam (Barak/Dima Hasao),25.45803,92.66097,17.12,119.23,170.38,63.06,28.48,769.7,4.98,2,65.6,0.7396,1
NER_02313,Mizoram,22.24997,93.20813,0.48,15.02,48.65,27.48,45.21,828.9,6.68,2,164.9,0.0268,0
NER_02314,Nagaland,26.63657,93.7324,6.73,14.34,15.67,25.63,21.95,2216.5,4.67,1,337.4,0.0016,0
NER_02315,Nagaland,26.73913,93.5303,16.01,45.58,113.26,55.34,33.23,2045.0,0.49,1,365.0,0.1153,0
NER_02316,Assam (Barak/Dima Hasao),25.94183,92.63566,42.22,70.29,209.2,69.05,25.25,515.5,3.66,0,424.4,0.2668,1
NER_02317,Assam (Barak/Dima Hasao),25.92849,93.15659,10.21,35.57,357.8,89.56,38.42,1470.3,27.41,2,58.9,0.8333,1
NER_02318,Arunachal Pradesh,27.2735,95.32192,36.43,38.05,399.71,95.46,54.94,3097.7,18.5,2,10.0,0.9856,1
NER_02319,Manipur,24.13542,94.75999,6.11,6.11,45.25,39.62,43.1,1012.9,16.0,3,143.9,0.0303,0
NER_02320,Arunachal Pradesh,28.82486,92.21951,3.3,7.78,44.07,44.56,47.02,2695.1,9.25,2,242.7,0.0472,0
NER_02321,Arunachal Pradesh,27.44375,94.13153,0.85,15.62,3.6,49.8,38.25,2723.1,6.13,0,188.7,0.016,0
NER_02322,Nagaland,26.94148,93.64765,41.05,171.07,628.13,98.0,16.75,1594.6,6.48,1,436.4,0.9986,1
NER_02323,Manipur,24.76517,93.05447,35.41,146.83,573.96,98.0,44.04,1226.8,3.04,3,314.8,0.9997,1
NER_02324,Nagaland,26.84172,93.98044,4.7,14.14,15.87,21.19,36.88,1381.6,5.42,1,84.0,0.0058,0
NER_02325,Sikkim,27.05369,88.00784,44.73,181.89,417.75,90.9,51.73,1460.0,20.61,1,197.6,0.9993,1
NER_02326,Tripura (Jampui Hills),23.96264,91.93672,0.52,0.52,6.04,51.01,43.53,150.0,3.47,2,85.7,0.0447,0
NER_02327,Tripura (Jampui Hills),23.65716,92.01628,47.29,144.04,620.28,98.0,23.09,252.0,1.77,1,24.3,0.9991,1
NER_02328,Nagaland,26.04372,94.13668,3.15,7.42,7.46,21.99,30.43,2112.8,3.58,4,395.0,0.0057,0
NER_02329,Sikkim,27.71399,88.20803,51.71,134.51,590.99,98.0,55.39,1939.8,7.03,0,251.7,0.9997,1
NER_02330,Arunachal Pradesh,26.96588,97.04788,4.84,8.4,47.91,46.2,27.81,2909.7,5.54,4,210.9,0.0267,0
NER_02331,Arunachal Pradesh,29.02817,95.89828,6.41,17.03,51.79,35.38,45.95,2426.4,10.33,2,169.8,0.039,0
NER_02332,Mizoram,22.24508,92.37408,0.82,22.86,28.55,34.3,22.04,413.2,1.41,1,58.5,0.0057,0
NER_02333,Sikkim,27.84309,88.2491,52.72,100.0,357.09,92.38,52.06,2362.3,3.95,2,26.1,0.997,1
NER_02334,Manipur,24.8106,94.08558,40.06,227.92,494.57,98.0,26.17,1771.4,2.76,2,221.5,0.9997,1
NER_02335,Assam (Barak/Dima Hasao),25.48652,93.61243,12.26,158.72,584.83,98.0,29.18,1260.7,3.07,0,603.8,0.9985,1
NER_02336,Mizoram,23.48057,93.12368,5.59,125.19,495.65,98.0,16.13,1056.3,25.46,0,10.0,0.9661,1
NER_02337,Nagaland,26.91677,94.62413,2.89,5.41,29.8,32.48,21.15,2040.3,8.78,1,390.2,0.0015,0
NER_02338,Sikkim,27.39171,88.00387,13.11,96.3,340.64,86.46,32.61,2091.3,6.5,0,273.6,0.923,1
NER_02339,Mizoram,22.17417,92.35621,10.48,26.63,497.04,98.0,39.77,941.1,23.43,5,338.8,0.983,1
NER_02340,Arunachal Pradesh,28.31961,96.47674,36.73,48.92,91.3,45.93,38.39,2138.7,4.25,2,10.0,0.17,0
NER_02341,Meghalaya,25.5702,92.33581,13.11,188.8,277.93,77.64,34.56,1765.0,2.25,8,300.7,0.9992,1
NER_02342,Tripura (Jampui Hills),24.44608,91.86899,3.47,13.14,3.4,20.11,9.81,1141.9,0.24,0,10.0,0.0005,0
NER_02343,Meghalaya,25.51837,89.83536,36.43,155.69,376.13,81.46,46.06,1217.3,1.04,0,10.0,0.9973,1
NER_02344,Arunachal Pradesh,29.34848,91.52932,3.3,4.4,14.89,30.19,40.46,2245.9,2.9,0,241.0,0.0062,0
NER_02345,Tripura (Jampui Hills),23.67798,92.05755,31.33,232.72,364.4,94.01,32.77,335.2,1.07,2,36.1,0.9997,1
NER_02346,Arunachal Pradesh,29.23991,95.59187,1.61,23.23,36.29,40.09,34.64,1792.5,1.26,1,122.0,0.0225,0
NER_02347,Assam (Barak/Dima Hasao),25.89776,93.79003,3.36,13.99,52.62,37.88,19.89,150.0,4.77,5,145.7,0.0173,0
NER_02348,Arunachal Pradesh,28.0987,94.17911,17.35,159.25,629.5,98.0,25.55,1908.5,0.72,1,416.6,0.9993,1
NER_02349,Tripura (Jampui Hills),24.03798,92.33566,2.74,2.74,44.43,43.45,25.34,694.2,0.6,0,213.9,0.0049,0
NER_02350,Manipur,25.55997,93.46562,20.26,156.36,276.77,89.95,37.96,1118.6,6.33,0,10.0,0.9896,1
NER_02351,Tripura (Jampui Hills),23.87327,92.27182,1.76,19.34,56.43,53.92,24.16,983.2,9.56,1,353.5,0.0107,0
NER_02352,Tripura (Jampui Hills),24.45283,92.37834,0.21,3.86,14.95,47.31,20.74,402.5,3.62,4,1157.0,0.0036,0
NER_02353,Arunachal Pradesh,28.86301,92.19083,2.04,136.42,492.21,98.0,43.4,3222.5,1.6,2,119.8,0.9995,1
NER_02354,Mizoram,22.95889,92.9269,2.71,6.15,38.21,26.62,15.57,1112.6,1.81,4,19.0,0.0045,0
NER_02355,Arunachal Pradesh,27.80105,97.11727,3.99,20.41,1.66,21.52,36.22,2510.6,7.37,3,502.0,0.0065,0
NER_02356,Tripura (Jampui Hills),23.77236,92.0264,6.94,18.33,4.76,37.09,38.8,945.0,2.28,1,1235.7,0.0046,0
NER_02357,Nagaland,25.55456,94.36366,0.63,11.46,11.19,32.52,21.2,2060.9,13.99,4,68.1,0.0049,0
NER_02358,Tripura (Jampui Hills),24.29999,92.29947,28.47,80.36,353.0,83.53,27.19,578.9,3.76,1,140.1,0.8975,1
NER_02359,Manipur,24.72916,93.65079,38.36,109.11,458.07,98.0,28.33,1244.2,0.92,2,174.8,0.9945,1
NER_02360,Mizoram,23.39823,92.90228,0.36,0.36,41.92,50.14,41.24,1468.7,13.59,0,94.2,0.0155,0
NER_02361,Sikkim,27.31842,88.24579,7.85,201.76,531.8,98.0,19.79,1296.6,3.46,1,396.3,0.9991,1
NER_02362,Assam (Barak/Dima Hasao),25.34682,92.91538,5.22,18.46,22.23,37.2,13.57,1013.8,2.1,0,26.0,0.0019,0
NER_02363,Tripura (Jampui Hills),24.25184,92.0397,0.07,1.17,21.17,43.49,12.9,925.6,4.54,1,72.5,0.0019,0
NER_02364,Manipur,24.91362,93.55953,33.44,131.87,400.02,76.36,43.03,476.2,0.59,1,84.8,0.9946,1
NER_02365,Nagaland,26.53272,93.56931,3.74,4.25,49.61,43.78,34.76,1660.1,9.63,1,10.4,0.0144,0
NER_02366,Assam (Barak/Dima Hasao),25.89917,92.88588,23.42,23.42,126.42,63.56,24.11,1414.8,1.2,1,805.3,0.0309,0
NER_02367,Sikkim,27.21338,88.48959,28.94,222.4,612.84,98.0,42.29,2680.9,18.24,0,10.0,0.9997,1
NER_02368,Arunachal Pradesh,27.52941,94.48892,51.63,58.39,362.27,94.05,34.06,2172.8,3.51,1,27.5,0.9486,1
NER_02369,Mizoram,22.72519,93.32495,23.06,69.35,256.44,69.61,47.87,983.5,1.78,1,311.7,0.8709,0
NER_02370,Mizoram,23.60833,92.444,30.3,71.33,310.11,75.58,35.72,1541.5,6.85,2,341.2,0.8596,1
NER_02371,Assam (Barak/Dima Hasao),26.06554,93.4695,33.95,74.34,295.4,76.96,11.88,358.5,39.91,2,619.6,0.1179,0
NER_02372,Mizoram,22.92267,93.26239,27.51,147.72,263.78,75.05,22.99,1500.7,4.52,3,452.8,0.9396,1
NER_02373,Sikkim,27.0995,88.78995,2.5,16.99,59.81,45.21,56.19,3073.3,13.57,1,20.1,0.1122,0
NER_02374,Manipur,25.3897,93.33817,5.07,15.92,34.33,51.47,37.51,977.5,0.85,0,373.9,0.022,0
NER_02375,Assam (Barak/Dima Hasao),25.04013,92.92664,14.5,106.81,421.28,97.33,31.12,722.5,9.33,0,24.6,0.9839,1
NER_02376,Manipur,24.3471,94.31723,52.05,159.72,330.97,87.67,41.17,837.5,8.96,0,80.9,0.9938,1
NER_02377,Nagaland,25.31798,93.81994,42.28,124.77,320.85,83.41,37.67,1686.0,2.66,0,349.6,0.9694,1
NER_02378,Manipur,24.77943,94.53894,6.56,83.01,467.49,93.15,21.78,571.5,7.49,1,37.6,0.9634,1
NER_02379,Sikkim,27.51486,88.08657,36.08,210.72,454.34,94.85,31.83,2096.8,3.19,2,698.0,0.9994,1
NER_02380,Assam (Barak/Dima Hasao),24.89082,92.67818,22.65,225.96,336.84,94.9,24.55,150.0,3.29,0,653.5,0.996,1
NER_02381,Arunachal Pradesh,29.17395,92.98238,5.66,26.48,118.95,65.95,45.17,3273.1,10.93,0,77.4,0.1933,0
NER_02382,Nagaland,26.69491,93.72291,1.45,16.1,19.83,30.08,39.66,1500.4,1.37,2,337.6,0.0159,0
NER_02383,Mizoram,22.45957,93.26148,9.85,40.18,340.41,82.1,32.9,507.3,7.39,2,11.1,0.8434,1
NER_02384,Mizoram,23.37513,93.14501,1.5,2.24,56.42,26.2,24.69,1745.0,0.73,0,49.8,0.0025,0
NER_02385,Assam (Barak/Dima Hasao),25.99892,93.5103,17.38,212.22,418.76,95.98,22.23,903.6,0.2,0,72.4,0.9986,1
NER_02386,Assam (Barak/Dima Hasao),25.62354,92.85404,25.4,52.16,482.29,98.0,29.16,1125.3,20.54,0,14.5,0.9247,1
NER_02387,Mizoram,22.72976,92.75418,50.55,123.54,178.91,69.62,42.1,1363.4,18.62,4,636.9,0.8948,1
NER_02388,Sikkim,27.04796,88.03905,3.57,16.13,28.55,31.57,51.89,2590.0,8.04,0,180.6,0.0231,0
NER_02389,Assam (Barak/Dima Hasao),24.96883,92.73198,17.21,63.73,176.45,55.38,27.47,187.0,8.5,0,80.1,0.1399,0
NER_02390,Assam (Barak/Dima Hasao),25.99794,93.23971,18.62,119.75,372.53,91.57,38.31,490.2,3.25,2,331.9,0.993,1
NER_02391,Arunachal Pradesh,26.82468,95.87453,23.83,145.48,322.73,83.49,41.75,3001.1,8.98,1,424.6,0.9876,1
NER_02392,Mizoram,23.73388,92.73724,11.75,34.86,318.64,86.61,27.74,1433.1,14.81,2,181.3,0.6448,0
NER_02393,Arunachal Pradesh,27.55938,97.00685,9.63,25.14,86.68,48.28,36.8,2090.3,1.76,2,65.3,0.0945,0
NER_02394,Mizoram,22.04929,92.94259,12.62,42.42,351.39,85.34,18.88,1288.3,1.99,1,49.3,0.6612,0
NER_02395,Mizoram,23.47589,92.39943,15.8,103.68,193.57,67.24,26.1,1133.0,10.08,2,721.5,0.4541,0
NER_02396,Assam (Barak/Dima Hasao),25.74762,93.43466,28.44,239.71,402.04,86.5,26.2,502.8,0.45,1,193.3,0.9993,1
NER_02397,Tripura (Jampui Hills),24.00578,91.98642,53.29,168.96,201.16,77.44,23.29,150.0,3.79,0,206.4,0.9007,1
NER_02398,Mizoram,23.24691,92.80667,10.75,90.19,405.14,90.46,40.74,744.7,18.87,0,99.0,0.9691,1
NER_02399,Manipur,24.20036,94.64359,30.64,201.28,417.07,98.0,28.84,1372.1,13.48,1,249.9,0.9984,1
NER_02400,Manipur,24.6998,93.09873,24.06,211.93,682.09,98.0,23.81,691.3,1.71,2,68.9,0.9997,1
NER_02401,Nagaland,26.27909,94.71293,4.16,9.65,44.33,38.26,40.17,1607.4,3.8,1,46.2,0.0235,0
NER_02402,Manipur,24.31649,93.45104,0.67,16.9,37.36,53.5,29.47,1341.4,0.2,0,683.9,0.0094,0
NER_02403,Arunachal Pradesh,27.75126,92.02007,4.36,21.72,32.67,24.25,37.74,2441.2,15.18,5,64.6,0.0275,0
NER_02404,Mizoram,22.59642,92.70499,53.4,233.12,374.59,91.07,23.76,1396.2,14.3,4,170.3,0.9993,1
NER_02405,Sikkim,27.10016,88.6061,1.23,4.51,0.35,40.3,49.38,2972.6,0.23,1,25.2,0.0394,0
NER_02406,Mizoram,22.09031,92.43382,1.34,14.84,10.65,21.59,33.51,830.7,11.41,0,17.2,0.0025,0
NER_02407,Assam (Barak/Dima Hasao),25.47747,92.54895,18.97,188.99,437.67,98.0,33.56,1112.3,7.42,4,741.9,0.9994,1
NER_02408,Sikkim,27.75929,88.59054,1.39,22.09,49.25,30.29,30.11,1770.6,0.66,1,507.8,0.0066,0
NER_02409,Mizoram,22.56866,92.46246,8.11,125.88,351.8,78.94,18.49,1775.4,5.25,1,18.9,0.9265,1
NER_02410,Sikkim,27.9877,88.62096,1.33,1.33,37.39,45.65,33.4,2263.3,1.21,5,591.4,0.0338,0
NER_02411,Mizoram,22.63588,93.05608,39.64,99.3,399.43,96.32,26.44,1005.1,1.83,0,274.2,0.9642,1
NER_02412,Manipur,25.09816,94.35744,2.21,2.21,6.7,39.74,40.52,1269.1,1.4,0,508.0,0.0069,0
NER_02413,Manipur,24.80535,94.62964,44.57,115.34,195.2,78.69,37.09,1283.0,5.45,0,345.9,0.8383,0
NER_02414,Tripura (Jampui Hills),24.29467,92.24518,10.97,104.32,249.79,66.84,15.87,714.1,7.29,0,25.2,0.4282,1
NER_02415,Sikkim,27.67627,88.26898,12.46,166.58,359.04,89.03,43.54,1478.5,22.89,0,486.5,0.9909,1
NER_02416,Nagaland,26.60275,93.41523,27.94,138.24,354.03,95.55,29.61,1863.8,12.69,0,75.1,0.9812,1
NER_02417,Assam (Barak/Dima Hasao),25.43292,93.18899,20.01,163.47,567.32,98.0,29.99,698.1,10.36,8,262.7,0.9997,1
NER_02418,Arunachal Pradesh,27.48302,96.87479,11.93,224.22,316.11,92.49,58.77,3035.9,4.67,1,225.9,0.9997,1
NER_02419,Mizoram,22.23913,92.63321,48.95,101.25,145.22,64.0,32.81,1397.8,14.01,0,139.3,0.3861,0
NER_02420,Arunachal Pradesh,26.58841,93.31709,0.71,11.87,4.66,21.72,39.33,2684.7,8.98,2,445.8,0.0049,0
NER_02421,Arunachal Pradesh,29.31748,96.64684,15.49,216.2,599.65,98.0,23.86,2240.6,6.5,5,249.1,0.9997,1
NER_02422,Nagaland,26.3425,94.33175,2.49,2.49,45.18,48.73,40.08,1763.5,32.44,1,215.4,0.0076,0
NER_02423,Assam (Barak/Dima Hasao),25.49979,93.47328,4.07,181.0,254.4,76.67,27.27,345.2,0.59,3,34.6,0.9912,1
NER_02424,Meghalaya,25.50487,90.71927,2.22,49.33,171.86,64.3,49.18,1789.8,16.32,1,400.5,0.4163,1
NER_02425,Tripura (Jampui Hills),24.0048,91.8973,1.46,15.9,38.66,29.37,11.99,390.4,15.85,2,15.3,0.0013,0
